incoming_amt,incoming_expiry,incoming_add_ts,incoming_remove_ts,outgoing_amt,outgoing_expiry,outgoing_add_ts,outgoing_remove_ts,forwarding_node,forwarding_alias,chan_in,chan_out
5465,520,1711642533294040000,1711642533294043750,4465,420,1711642533294041750,1711642533294042416,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
18256,488,1711642533413911000,1711642533413917625,17256,408,1711642533413911791,1711642533413917375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
17256,408,1711642533413911791,1711642533413917375,16256,328,1711642533413913541,1711642533413915583,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
24911,408,1711642537254095541,1711642537254101333,23911,328,1711642537254097583,1711642537254099666,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
593791,576,1711642538558912750,1711642538558918916,592289,432,1711642538558915000,1711642538558917125,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
1331,224,1711642539265750375,1711642539265759708,331,80,1711642539265753958,1711642539265755625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
3242,520,1711642539326794041,1711642539326797875,2242,420,1711642539326795750,1711642539326797458,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
6731,520,1711642539329141500,1711642539329145125,5731,420,1711642539329143083,1711642539329143625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
7024,488,1711642539419532666,1711642539419539291,6021,344,1711642539419534916,1711642539419539041,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
6021,344,1711642539419534916,1711642539419539041,5021,264,1711642539419536541,1711642539419538500,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,344147139559424
45790,468,1711642541271238000,1711642541271244041,44790,388,1711642541271240208,1711642541271242375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1387,224,1711642545282641875,1711642545282649250,387,80,1711642545282645250,1711642545282647458,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1195,288,1711642545292593458,1711642545292597041,195,144,1711642545292593916,1711642545292595625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
224994,576,1711642548562179208,1711642548562201125,223805,432,1711642548562191166,1711642548562195666,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
1015,224,1711642549294666250,1711642549294684875,15,80,1711642549294680833,1711642549294684125,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2610,408,1711642551301555500,1711642551301568583,1610,328,1711642551301559541,1711642551301565041,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
10001309,848,1711642552568068583,1711642552568094291,2307,428,1711642552568072708,1711642552568093000,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2307,428,1711642552568072708,1711642552568093000,1307,284,1711642552568074250,1711642552568092708,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1307,284,1711642552568074250,1711642552568092708,307,140,1711642552568076125,1711642552568080791,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10001554,848,1711642554572791041,1711642554572809208,2552,428,1711642554572795083,1711642554572808958,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2552,428,1711642554572795083,1711642554572808958,1552,284,1711642554572796666,1711642554572808708,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1552,284,1711642554572796666,1711642554572808708,552,140,1711642554572797333,1711642554572799458,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
286922,404,1711642554575279541,1711642554575286666,285680,260,1711642554575281208,1711642554575285416,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
285680,260,1711642554575281208,1711642554575285416,284984,160,1711642554575283083,1711642554575285083,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
1008,224,1711642555309530416,1711642555309542416,8,80,1711642555309533958,1711642555309537916,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
3410,468,1711642563331532458,1711642563331554041,2410,388,1711642563331538000,1711642563331542166,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
10000778,684,1711642566579902000,1711642566579909875,1777,264,1711642566579904416,1711642566579908625,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1777,264,1711642566579904416,1711642566579908625,777,120,1711642566579904750,1711642566579907916,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1082,224,1711642566962263583,1711642566962271791,82,80,1711642566962267333,1711642566962270000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
3636,244,1711642567668675458,1711642567668680583,2636,144,1711642567668677375,1711642567668678958,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,335351046537216
1383,224,1711642569337346250,1711642569337359541,383,80,1711642569337351416,1711642569337355708,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1077,224,1711642569339761708,1711642569339764208,77,80,1711642569339762250,1711642569339763791,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
4985,468,1711642569342158125,1711642569342161541,3985,388,1711642569342159833,1711642569342160250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
2001,428,1711642569422683666,1711642569422691041,1001,284,1711642569422686791,1711642569422690750,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1001,284,1711642569422686791,1711642569422690750,1,140,1711642569422687541,1711642569422689375,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
2256,720,1711642569672919458,1711642569672925750,1256,576,1711642569672921375,1711642569672925500,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
1256,576,1711642569672921375,1711642569672925500,256,432,1711642569672922000,1711642569672923916,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,345246651187200
1400057,260,1711642571426275875,1711642571426285958,1399048,160,1711642571426282000,1711642571426285333,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
1014,304,1711642571676432500,1711642571676438083,14,160,1711642571676434458,1711642571676436500,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
138281,224,1711642572966229875,1711642572966237291,137213,80,1711642572966233333,1711642572966235833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
24264,408,1711642573347250875,1711642573347258375,23264,328,1711642573347254708,1711642573347256750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1066,264,1711642575429985166,1711642575429991083,66,120,1711642575429987333,1711642575429990500,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1899,288,1711642577350459750,1711642577350469916,899,144,1711642577350463458,1711642577350466375,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
2845,428,1711642579435678125,1711642579435693500,1845,284,1711642579435683500,1711642579435692250,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1845,284,1711642579435683500,1711642579435692250,845,140,1711642579435684375,1711642579435689833,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1264,264,1711642579438142208,1711642579438145791,264,120,1711642579438143708,1711642579438145375,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1095,224,1711642581357398583,1711642581357403041,95,80,1711642581357400750,1711642581357402750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
17282,408,1711642581362154750,1711642581362157166,16282,328,1711642581362155416,1711642581362156833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
2653,520,1711642583358903083,1711642583358911458,1653,420,1711642583358907083,1711642583358909708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
20246,520,1711642587371387041,1711642587371396041,19245,420,1711642587371390666,1711642587371392375,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
98864,408,1711642589373736916,1711642589373742583,97864,328,1711642589373738958,1711642589373740916,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
10001157,848,1711642590584517125,1711642590584530750,2155,428,1711642590584520625,1711642590584529291,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2155,428,1711642590584520625,1711642590584529291,1155,284,1711642590584521083,1711642590584529041,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1155,284,1711642590584521083,1711642590584529041,155,140,1711642590584522875,1711642590584526750,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10005607,660,1711642596589970333,1711642596589978250,6601,240,1711642596589972458,1711642596589976958,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
6601,240,1711642596589972458,1711642596589976958,6101,140,1711642596589974083,1711642596589975000,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
2211,428,1711642599443113708,1711642599443127500,1211,284,1711642599443117791,1711642599443127250,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1211,284,1711642599443117791,1711642599443127250,211,140,1711642599443119666,1711642599443125083,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
5179,520,1711642601377984708,1711642601377992208,4179,420,1711642601377988041,1711642601377990416,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
1006,224,1711642601384984208,1711642601384988791,6,80,1711642601384986458,1711642601384988250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1606,224,1711642601389728541,1711642601389731875,606,80,1711642601389730000,1711642601389730500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
3967,468,1711642603394179083,1711642603394192750,2967,388,1711642603394184541,1711642603394189250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
2950,428,1711642603446552750,1711642603446558916,1950,284,1711642603446554833,1711642603446558625,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1950,284,1711642603446554833,1711642603446558625,950,140,1711642603446556458,1711642603446558166,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1199,576,1711642605769182416,1711642605769185125,199,432,1711642605769184375,1711642605769184833,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1130,264,1711642607455671166,1711642607455683500,130,120,1711642607455675166,1711642607455680000,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
17685,260,1711642609460447541,1711642609460459625,17065,160,1711642609460450416,1711642609460455583,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
6122,408,1711642613404765250,1711642613404769250,5122,328,1711642613404767083,1711642613404767750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
2045,428,1711642614217125958,1711642614217136375,1045,284,1711642614217128500,1711642614217136125,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1045,284,1711642614217128500,1711642614217136125,45,140,1711642614217130458,1711642614217134250,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1170,264,1711642615463557416,1711642615463561916,170,120,1711642615463559708,1711642615463561333,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
3034,408,1711642616972261666,1711642616972285291,2034,328,1711642616972267250,1711642616972273250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,346346162814976
36090,468,1711642619392901250,1711642619392913708,35090,388,1711642619392907000,1711642619392911541,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
2288,520,1711642621399614250,1711642621399621541,1288,420,1711642621399617416,1711642621399619666,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
1287,576,1711642621786667458,1711642621786671041,287,432,1711642621786669041,1711642621786669625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
40354,404,1711642622593057916,1711642622593065541,39321,260,1711642622593060041,1711642622593065333,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
39321,260,1711642622593060041,1711642622593065333,38695,160,1711642622593061458,1711642622593063750,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
17656,468,1711642625407522833,1711642625407528375,16656,388,1711642625407524625,1711642625407526416,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
11530,408,1711642625414707041,1711642625414710750,10530,328,1711642625414708916,1711642625414710416,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
4621,408,1711642625417116541,1711642625417119041,3621,328,1711642625417117041,1711642625417118666,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
1033,264,1711642627468395458,1711642627468407083,33,120,1711642627468399166,1711642627468404791,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
116164,324,1711642629470343875,1711642629470349416,115664,224,1711642629470345791,1711642629470347791,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,333152023281664
21675,576,1711642630601688000,1711642630601709875,20658,432,1711642630601691416,1711642630601693750,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
2259844,260,1711642631476633708,1711642631476639666,2258594,160,1711642631476635583,1711642631476637583,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
2766,428,1711642632225673291,1711642632225689000,1766,284,1711642632225678666,1711642632225688791,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1766,284,1711642632225678666,1711642632225688791,766,140,1711642632225680708,1711642632225685375,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
2328,520,1711642633430798500,1711642633430801041,1328,420,1711642633430799208,1711642633430800708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
7980056,408,1711642633430826833,1711642633430829333,7979049,328,1711642633430828375,1711642633430828875,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1898,224,1711642635442573541,1711642635442585416,898,80,1711642635442577166,1711642635442581083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2220,720,1711642635685065541,1711642635685073583,1220,576,1711642635685067708,1711642635685073333,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
1220,576,1711642635685067708,1711642635685073333,220,432,1711642635685069416,1711642635685071708,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,345246651187200
1180,224,1711642637449852000,1711642637449855875,180,80,1711642637449853750,1711642637449855458,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1004,224,1711642637454733583,1711642637454735916,4,80,1711642637454734041,1711642637454735625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
5413,264,1711642637479635375,1711642637479639291,4411,120,1711642637479637541,1711642637479637958,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2001,428,1711642637482053916,1711642637482059833,1001,284,1711642637482055458,1711642637482059500,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1001,284,1711642637482055458,1711642637482059500,1,140,1711642637482056125,1711642637482057791,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10003136,660,1711642638606562125,1711642638606579666,4132,240,1711642638606568500,1711642638606578375,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
4132,240,1711642638606568500,1711642638606578375,3632,140,1711642638606571583,1711642638606576125,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
10001006,684,1711642638609550333,1711642638609555750,2005,264,1711642638609552041,1711642638609554458,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2005,264,1711642638609552041,1711642638609554458,1005,120,1711642638609552375,1711642638609554041,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
4927,408,1711642641434630666,1711642641434635416,3927,328,1711642641434632708,1711642641434634875,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
271177,520,1711642641437022708,1711642641437029250,270177,420,1711642641437023416,1711642641437028958,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
367132,260,1711642643690337833,1711642643690343583,366414,160,1711642643690339625,1711642643690341833,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,345246651187200
2001,428,1711642645490915958,1711642645490921916,1001,284,1711642645490917750,1711642645490921625,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1001,284,1711642645490917750,1711642645490921625,1,140,1711642645490918250,1711642645490920125,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
11928,408,1711642647467430458,1711642647467436416,10928,328,1711642647467432583,1711642647467434708,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
13033,324,1711642648227123875,1711642648227135041,12533,224,1711642648227128916,1711642648227131791,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,333152023281664
10001244,560,1711642648614440666,1711642648614449000,2242,140,1711642648614444458,1711642648614448708,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2242,140,1711642648614444458,1711642648614448708,2242,40,1711642648614445125,1711642648614446833,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,338649581420544
10001926,848,1711642648616878458,1711642648616886291,2924,428,1711642648616879000,1711642648616885000,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2924,428,1711642648616879000,1711642648616885000,1924,284,1711642648616880333,1711642648616884750,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1924,284,1711642648616880333,1711642648616884750,924,140,1711642648616880916,1711642648616882833,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1289,224,1711642649475224875,1711642649475229125,289,80,1711642649475226666,1711642649475228583,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
12370,488,1711642650925925083,1711642650925932875,11370,408,1711642650925927125,1711642650925931583,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,344147139559424
11370,408,1711642650925927125,1711642650925931583,10370,328,1711642650925927583,1711642650925930833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
1035,224,1711642651484429750,1711642651484445291,35,80,1711642651484435125,1711642651484439291,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
29857,408,1711642653487010166,1711642653487022333,28857,328,1711642653487015958,1711642653487020083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
766160,520,1711642653693419041,1711642653693427000,765160,420,1711642653693422166,1711642653693424916,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,337550069792768
1172,576,1711642653791698166,1711642653791703791,172,432,1711642653791700208,1711642653791702083,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1010,224,1711642655496294791,1711642655496300250,10,80,1711642655496296833,1711642655496298666,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
3450,468,1711642655501088250,1711642655501092500,2450,388,1711642655501090166,1711642655501090875,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
18562,520,1711642656235539291,1711642656235549875,17561,420,1711642656235543375,1711642656235547791,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,336450558164992
10001036,848,1711642656625999166,1711642656626013125,2035,428,1711642656626002791,1711642656626012875,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2035,428,1711642656626002791,1711642656626012875,1035,284,1711642656626004708,1711642656626012583,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1035,284,1711642656626004708,1711642656626012583,35,140,1711642656626005375,1711642656626010583,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
3147,520,1711642657458375625,1711642657458385291,2147,420,1711642657458378833,1711642657458383083,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
1436161,408,1711642657460861708,1711642657460865708,1435160,328,1711642657460863500,1711642657460865208,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
2146,428,1711642662240620750,1711642662240637291,1146,284,1711642662240622833,1711642662240637041,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,338649581420544,329853488398336
1146,284,1711642662240622833,1711642662240637041,146,140,1711642662240631500,1711642662240635125,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1439,288,1711642665521565500,1711642665521575125,439,144,1711642665521569000,1711642665521573000,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
2519,428,1711642667494121500,1711642667494133666,1519,284,1711642667494123666,1711642667494133416,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1519,284,1711642667494123666,1711642667494133416,519,140,1711642667494124291,1711642667494128041,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10001394,724,1711642670629484791,1711642670629496916,2392,304,1711642670629490416,1711642670629494541,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
7333,520,1711642675475348041,1711642675475363791,6333,420,1711642675475354083,1711642675475359708,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
1002,224,1711642675526885833,1711642675526891500,2,80,1711642675526888083,1711642675526889916,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
9465,520,1711642683485979958,1711642683485984666,8465,420,1711642683485981958,1711642683485984041,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
4501,264,1711642683497416041,1711642683497420208,3500,120,1711642683497418041,1711642683497419791,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2040,428,1711642685501492541,1711642685501498416,1040,284,1711642685501494500,1711642685501497125,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
