incoming_amt,incoming_expiry,incoming_add_ts,incoming_remove_ts,outgoing_amt,outgoing_expiry,outgoing_add_ts,outgoing_remove_ts,forwarding_node,forwarding_alias,chan_in,chan_out
553345,408,1711634608778151125,1711634608778156583,552345,328,1711634608778153208,1711634608778155000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
15058,408,1711634609739171083,1711634609739182750,14058,328,1711634609739176958,1711634609739180542,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,346346162814976
2601,720,1711634611786911875,1711634611786931917,1601,576,1711634611786916375,1711634611786931667,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,340848604676096,339749093048320
1601,576,1711634611786916375,1711634611786931667,601,432,1711634611786918083,1711634611786924250,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,345246651187200
1435,224,1711634614802900708,1711634614802915000,435,80,1711634614802902792,1711634614802913125,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
219147,488,1711634619953650500,1711634619953660458,218147,408,1711634619953652958,1711634619953659208,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,347445674442752
218147,408,1711634619953652958,1711634619953659208,217147,328,1711634619953654583,1711634619953657125,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1181,224,1711634620826693042,1711634620826697542,181,80,1711634620826695333,1711634620826697208,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1149,288,1711634620831431625,1711634620831436875,149,144,1711634620831433667,1711634620831435458,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
10001160,684,1711634621803754792,1711634621803762792,2158,264,1711634621803757125,1711634621803761458,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2158,264,1711634621803757125,1711634621803761458,1158,120,1711634621803757458,1711634621803759583,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2469,264,1711634621972110250,1711634621972115917,1469,120,1711634621972112167,1711634621972114292,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
10000379,684,1711634625808956167,1711634625808970125,1378,264,1711634625808960458,1711634625808969833,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1378,264,1711634625808960458,1711634625808969833,378,120,1711634625808962458,1711634625808966333,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
2998,240,1711634625975201167,1711634625975210792,2498,140,1711634625975204583,1711634625975208958,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
1248,288,1711634626835103792,1711634626835115292,248,144,1711634626835107708,1711634626835111667,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
10004409,660,1711634627813819583,1711634627813831583,5404,240,1711634627813823500,1711634627813831292,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
5404,240,1711634627813823500,1711634627813831292,4904,140,1711634627813825208,1711634627813829542,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
1021,288,1711634627958036250,1711634627958040875,21,144,1711634627958038500,1711634627958040208,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1441,576,1711634629742457417,1711634629742463208,441,432,1711634629742459458,1711634629742461458,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,344147139559424,345246651187200
356519,520,1711634632509404458,1711634632509416292,355519,420,1711634632509409583,1711634632509413833,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
2517,424,1711634635979185958,1711634635979208250,2017,324,1711634635979188500,1711634635979208000,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
2017,324,1711634635979188500,1711634635979208000,1517,224,1711634635979190000,1711634635979192250,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,333152023281664
2031,428,1711634635981660125,1711634635981666042,1031,284,1711634635981662083,1711634635981665792,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1031,284,1711634635981662083,1711634635981665792,31,140,1711634635981662500,1711634635981664125,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1272,224,1711634638513174417,1711634638513184208,1272,80,1711634638513178208,1711634638513182042,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,339749093048320,340848604676096
4323,520,1711634638515650208,1711634638515662208,3323,420,1711634638515653875,1711634638515660500,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
58378,408,1711634638859904417,1711634638859912667,57378,328,1711634638859910125,1711634638859911958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1131,576,1711634641962286375,1711634641962291167,131,432,1711634641962288333,1711634641962290375,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1013,224,1711634642865632917,1711634642865638667,13,80,1711634642865635167,1711634642865637250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
795893,488,1711634643795087417,1711634643795100958,794893,408,1711634643795095250,1711634643795099667,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,347445674442752
794893,408,1711634643795095250,1711634643795099667,793893,328,1711634643795096708,1711634643795099083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1010,224,1711634644875340333,1711634644875346625,10,80,1711634644875342875,1711634644875344833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
14507,520,1711634646524437875,1711634646524444333,13507,420,1711634646524440458,1711634646524443583,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
53909318,520,1711634646526970083,1711634646526974042,53904761,420,1711634646526971917,1711634646526972417,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
8546,532,1711634647743198500,1711634647743206250,7544,432,1711634647743200875,1711634647743204500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
1039,224,1711634648887585042,1711634648887595083,39,80,1711634648887587458,1711634648887591583,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1161960,408,1711634654542913583,1711634654542923500,1160959,328,1711634654542917292,1711634654542921417,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
628549704,340,1711634656898007167,1711634656898020917,628548076,260,1711634656898011208,1711634656898020625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,344147139559424
628548076,260,1711634656898011208,1711634656898020625,628546448,180,1711634656898013167,1711634656898017250,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
1013,288,1711634656900450750,1711634656900456750,13,144,1711634656900453208,1711634656900455042,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1011,288,1711634658905066042,1711634658905070792,11,144,1711634658905068333,1711634658905070333,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1434,264,1711634659988833167,1711634659988841750,434,120,1711634659988835708,1711634659988839542,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
10000317,684,1711634665818155167,1711634665818168792,1316,264,1711634665818159208,1711634665818167500,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1316,264,1711634665818159208,1711634665818167500,316,120,1711634665818160625,1711634665818166792,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
10001246,660,1711634665820629500,1711634665820636958,2244,240,1711634665820631042,1711634665820636625,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2244,240,1711634665820631042,1711634665820636625,1744,140,1711634665820631458,1711634665820635167,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
2475,408,1711634666922378208,1711634666922384083,1475,328,1711634666922380292,1711634666922382333,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
4521,200,1711634666927163792,1711634666927167792,3521,120,1711634666927165583,1711634666927166250,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,339749093048320
10006595,844,1711634667822284375,1711634667822292750,7588,424,1711634667822286458,1711634667822292375,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
7588,424,1711634667822286458,1711634667822292375,7088,324,1711634667822287958,1711634667822292167,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
7088,324,1711634667822287958,1711634667822292167,6588,224,1711634667822288417,1711634667822290542,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,333152023281664
346823,632,1711634667824730792,1711634667824740250,345530,488,1711634667824732458,1711634667824738917,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
345530,488,1711634667824732458,1711634667824738917,344530,408,1711634667824732917,1711634667824738625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
344530,408,1711634667824732917,1711634667824738625,343530,328,1711634667824734375,1711634667824736042,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
2543,432,1711634669996656583,1711634669996666958,1543,288,1711634669996660833,1711634669996666708,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1543,288,1711634669996660833,1711634669996666708,543,144,1711634669996661250,1711634669996664792,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,341948116303872
1476,224,1711634670936594792,1711634670936606792,476,80,1711634670936596833,1711634670936599042,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1960,224,1711634670939024500,1711634670939028542,960,80,1711634670939025250,1711634670939027042,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
994342,200,1711634672941992333,1711634672942001875,993342,120,1711634672941994417,1711634672942000083,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,339749093048320
1107,224,1711634672944368083,1711634672944370417,107,80,1711634672944368667,1711634672944370083,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
39040,408,1711634674951825292,1711634674951837500,38040,328,1711634674951828083,1711634674951829708,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
10000012,684,1711634675827383958,1711634675827394542,1012,264,1711634675827387917,1711634675827394250,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
1012,264,1711634675827387917,1711634675827394250,12,120,1711634675827389792,1711634675827392250,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1259,224,1711634678969398917,1711634678969404583,259,80,1711634678969402292,1711634678969404042,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2203,304,1711634679837444958,1711634679837451333,1203,224,1711634679837447042,1711634679837451000,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
1203,224,1711634679837447042,1711634679837451000,203,80,1711634679837447500,1711634679837449458,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
78149,260,1711634679999660500,1711634679999665917,77512,160,1711634679999662292,1711634679999664042,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
2052,428,1711634684004450667,1711634684004459000,1052,284,1711634684004453250,1711634684004458667,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1052,284,1711634684004453250,1711634684004458667,52,140,1711634684004454833,1711634684004456625,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
25207,520,1711634684572689833,1711634684572695208,24206,420,1711634684572691833,1711634684572693625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,336450558164992
4422,224,1711634684575069125,1711634684575071750,4422,80,1711634684575069792,1711634684575071458,03d8ef4620be554d89902bc9fde9498b67790f416833b84d76298e248e4fccef56,3,339749093048320,340848604676096
18239,408,1711634684981414375,1711634684981422417,17239,328,1711634684981416917,1711634684981418958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
14152,260,1711634685843101458,1711634685843105583,13533,160,1711634685843103292,1711634685843105000,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
11193,520,1711634686577365167,1711634686577370833,10193,420,1711634686577367125,1711634686577369083,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,345246651187200,337550069792768
544260,576,1711634687831772667,1711634687831780917,542800,432,1711634687831775167,1711634687831778958,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
5146952,576,1711634687834261417,1711634687834295375,5141592,432,1711634687834263042,1711634687834265250,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
290082,260,1711634688008516125,1711634688008521542,289385,160,1711634688008518250,1711634688008519875,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,345246651187200
1018,224,1711634688991679792,1711634688991685250,18,80,1711634688991681958,1711634688991683833,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1025,288,1711634688994081375,1711634688994085833,25,144,1711634688994083417,1711634688994085167,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
536331,468,1711634690582473875,1711634690582479375,535331,388,1711634690582477458,1711634690582477958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,348545186070528
2041,428,1711634692012882833,1711634692012892500,1041,284,1711634692012885000,1711634692012892250,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1041,284,1711634692012885000,1711634692012892250,41,140,1711634692012886375,1711634692012890583,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
12185,340,1711634693701012292,1711634693701021958,11185,260,1711634693701014542,1711634693701021708,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,344147139559424
11185,260,1711634693701014542,1711634693701021708,10185,180,1711634693701016333,1711634693701019667,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,344147139559424,346346162814976
243863,260,1711634695846098917,1711634695846108208,243179,160,1711634695846104875,1711634695846106625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,345246651187200
1004,576,1711634695984261458,1711634695984263958,4,432,1711634695984261958,1711634695984263542,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
8702,240,1711634700016220833,1711634700016228042,8202,140,1711634700016224083,1711634700016226625,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
1007,224,1711634703013787250,1711634703013791625,7,80,1711634703013789542,1711634703013791292,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
1001,576,1711634703995945958,1711634703995949958,1,432,1711634703995947625,1711634703995949333,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1685,224,1711634707020022250,1711634707020028625,685,80,1711634707020024917,1711634707020027000,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
2580,408,1711634707022410417,1711634707022414667,1580,328,1711634707022412333,1711634707022414167,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
24365,408,1711634707024812167,1711634707024816125,23365,328,1711634707024812833,1711634707024814500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
76763,408,1711634707027316500,1711634707027318667,75763,328,1711634707027316917,1711634707027318292,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
8325,408,1711634707029628667,1711634707029632292,7325,328,1711634707029630125,1711634707029630750,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
251774,408,1711634707032010667,1711634707032012667,250774,328,1711634707032012000,1711634707032012375,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
2123,304,1711634707850357708,1711634707850365250,1123,224,1711634707850359667,1711634707850364958,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
1123,224,1711634707850359667,1711634707850364958,123,80,1711634707850361042,1711634707850363125,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
205559,488,1711634708022716583,1711634708022722333,204559,408,1711634708022718417,1711634708022721958,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,336450558164992,347445674442752
204559,408,1711634708022718417,1711634708022721958,203559,328,1711634708022719917,1711634708022720500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,346346162814976
1450,576,1711634713703506333,1711634713703514208,450,432,1711634713703508583,1711634713703512292,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,339749093048320,345246651187200
10001002,848,1711634713849819708,1711634713849829917,2001,428,1711634713849822000,1711634713849829667,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2001,428,1711634713849822000,1711634713849829667,1001,284,1711634713849823708,1711634713849829417,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1001,284,1711634713849823708,1711634713849829417,1,140,1711634713849824083,1711634713849826167,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10001289,848,1711634713852249500,1711634713852254083,2287,428,1711634713852250083,1711634713852253792,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2287,428,1711634713852250083,1711634713852253792,1287,284,1711634713852251375,1711634713852253583,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1287,284,1711634713852251375,1711634713852253583,287,140,1711634713852251667,1711634713852253208,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
10001154,848,1711634713854633708,1711634713854639708,2152,428,1711634713854635208,1711634713854639375,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2152,428,1711634713854635208,1711634713854639375,1152,284,1711634713854635542,1711634713854638125,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1152,284,1711634713854635542,1711634713854638125,152,140,1711634713854635875,1711634713854637458,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
2069,428,1711634718024489750,1711634718024504000,1069,284,1711634718024495500,1711634718024503750,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1069,284,1711634718024495500,1711634718024503750,69,140,1711634718024497333,1711634718024501375,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1021,288,1711634719065499083,1711634719065504875,21,144,1711634719065501250,1711634719065503208,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1003,224,1711634719067893000,1711634719067897292,3,80,1711634719067895125,1711634719067896917,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
10360,468,1711634719070320500,1711634719070324917,9360,388,1711634719070321333,1711634719070322958,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,348545186070528
1756,240,1711634720029254667,1711634720029259083,1256,140,1711634720029255333,1711634720029258458,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,332052511653888
3319873,576,1711634721857679250,1711634721857691083,3316061,432,1711634721857683542,1711634721857687667,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,336450558164992
487047,520,1711634722004307042,1711634722004312042,486015,420,1711634722004310125,1711634722004310750,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,332052511653888,336450558164992
6218,224,1711634725748924542,1711634725748933375,5216,80,1711634725748928667,1711634725748931500,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,344147139559424
1041,224,1711634727095388250,1711634727095398542,41,80,1711634727095392167,1711634727095395125,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
476129,200,1711634728006949250,1711634728006961000,475129,120,1711634728006954458,1711634728006957083,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,339749093048320
2483,304,1711634733854175792,1711634733854199958,1483,224,1711634733854180208,1711634733854198667,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,347445674442752
1483,224,1711634733854180208,1711634733854198667,483,80,1711634733854182167,1711634733854184625,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,347445674442752,344147139559424
5172,244,1711634735861667333,1711634735861673292,4172,144,1711634735861668125,1711634735861671292,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,337550069792768,335351046537216
10001166,848,1711634735861765208,1711634735861771708,2164,428,1711634735861766083,1711634735861771375,02f460ae6d3d3e104f8afe520ae0cff3d94c35c2ba8df66da89f3c8006a265b90a,2,334251534909440,330953000026112
2164,428,1711634735861766083,1711634735861771375,1164,284,1711634735861767417,1711634735861771125,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1164,284,1711634735861767417,1711634735861771125,164,140,1711634735861767833,1711634735861769500,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1542,288,1711634737116883583,1711634737116887875,542,144,1711634737116885583,1711634737116887500,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,341948116303872
1070,576,1711634738010534000,1711634738010538333,70,432,1711634738010535833,1711634738010536458,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
221925,200,1711634739130842750,1711634739130847417,220925,120,1711634739130844667,1711634739130846792,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,345246651187200,339749093048320
3666,520,1711634739801083000,1711634739801088500,2666,420,1711634739801085167,1711634739801086625,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,333152023281664,336450558164992
4142313,344,1711634743144146083,1711634743144153750,4141309,264,1711634743144148125,1711634743144149917,033878501f9a4ce97dba9a6bba4e540eca46cb129a322eb98ea1749ed18ab67735,6,333152023281664,340848604676096
7409,424,1711634743751934167,1711634743751942542,6408,324,1711634743751936375,1711634743751942292,03f4553a2e6092fb7c03e7c4041451d9946e7326f6bf2c852278dacbaff798a4b3,7,348545186070528,347445674442752
6408,324,1711634743751936375,1711634743751942292,5908,224,1711634743751937958,1711634743751940125,037659a0ac8eb3b8d0a720114efc861d3a940382dcfa1403746b4f8f6b2e8810ba,8,347445674442752,333152023281664
1044,576,1711634744013636042,1711634744013644625,44,432,1711634744013638292,1711634744013640000,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
1998,576,1711634746018897583,1711634746018905958,998,432,1711634746018900125,1711634746018903792,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
2053,428,1711634746037117708,1711634746037122000,1053,284,1711634746037118250,1711634746037121750,03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1,330953000026112,329853488398336
1053,284,1711634746037118250,1711634746037121750,53,140,1711634746037119583,1711634746037121292,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,9,329853488398336,345246651187200
